label,text,event_type
1,Mallet flatten pumpkin.,"{'sen_id': 506, 'sentence': 'Mallet flatten pumpkin.', 'predicted_mentions': [{'sentence_offset': [7, 14], 'trigger_words': 'flatten', 'trigger_confidence': 0.8920570015907288, 'event_type': {'xpo_node': 'DWD_Q43111921', 'name': 'rolling', 'description': 'process of flattening land or breaking up large clumps of soil'}, 'event_confidence': 0.7900262475013733}]}"
0,Woman fish house.,"{'sen_id': 507, 'sentence': 'Woman fish house.', 'predicted_mentions': []}"
1,Water dampen purse.,"{'sen_id': 508, 'sentence': 'Water dampen purse.', 'predicted_mentions': []}"
1,Dog destroy pillow.,"{'sen_id': 509, 'sentence': 'Dog destroy pillow.', 'predicted_mentions': [{'sentence_offset': [4, 11], 'trigger_words': 'destroy', 'trigger_confidence': 0.8143787980079651, 'event_type': {'xpo_node': 'DWD_Q17781833', 'name': 'destruction', 'description': 'concept of damage to an object, system or an idea'}, 'event_confidence': 0.9772722721099854}]}"
1,Rock etch building.,"{'sen_id': 510, 'sentence': 'Rock etch building.', 'predicted_mentions': [{'sentence_offset': [10, 18], 'trigger_words': 'building', 'trigger_confidence': 0.5154481530189514, 'event_type': {'xpo_node': 'DWD_Q1930201', 'name': 'blooper', 'description': 'a short sequence from a film or video production containing a mistake made by a member of the cast or crew, or an error made during a live radio or TV broadcast or news report'}, 'event_confidence': 0.8872970938682556}]}"
1,Child wear shirt.,"{'sen_id': 511, 'sentence': 'Child wear shirt.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'wear', 'trigger_confidence': 0.9365952610969543, 'event_type': {'xpo_node': 'DWD_P3828', 'name': 'wears', 'description': ""clothing or accessory worn on subject's body""}, 'event_confidence': 0.8904590010643005}]}"
1,Sun heat water.,"{'sen_id': 512, 'sentence': 'Sun heat water.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'heat', 'trigger_confidence': 0.8249012231826782, 'event_type': {'xpo_node': 'DWD_Q44432', 'name': 'heat', 'description': 'energy transfer process, or its amount (and direction), that is associated with a temperature difference'}, 'event_confidence': 0.7290104627609253}]}"
0,Oil rub mud.,"{'sen_id': 513, 'sentence': 'Oil rub mud.', 'predicted_mentions': [{'sentence_offset': [4, 7], 'trigger_words': 'rub', 'trigger_confidence': 0.8546225428581238, 'event_type': {'xpo_node': 'DWD_Q96644756', 'name': 'rubbing', 'description': 'intentional motion of an object against another object for the purposes of production of light, heat, or sound; transfer of material or pattern from one object to the other; or alteration of shape of one or both objects'}, 'event_confidence': 0.9157910943031311}]}"
0,Chef cook wind.,"{'sen_id': 514, 'sentence': 'Chef cook wind.', 'predicted_mentions': []}"
0,Victim attack rock.,"{'sen_id': 515, 'sentence': 'Victim attack rock.', 'predicted_mentions': [{'sentence_offset': [7, 13], 'trigger_words': 'attack', 'trigger_confidence': 0.7506716847419739, 'event_type': {'xpo_node': 'DWD_Q1174599', 'name': 'attack', 'description': 'action to injure another organism'}, 'event_confidence': 0.8180234432220459}]}"
1,Chef breed dog.,"{'sen_id': 516, 'sentence': 'Chef breed dog.', 'predicted_mentions': [{'sentence_offset': [5, 10], 'trigger_words': 'breed', 'trigger_confidence': 0.5199214816093445, 'event_type': {'xpo_node': 'DWD_Q222958', 'name': 'grafting', 'description': 'horticultural technique whereby tissues of plants are joined so as to continue their growth together'}, 'event_confidence': 0.7240729928016663}]}"
0,Lion squash water.,"{'sen_id': 517, 'sentence': 'Lion squash water.', 'predicted_mentions': []}"
0,Dolphin poison chair.,"{'sen_id': 518, 'sentence': 'Dolphin poison chair.', 'predicted_mentions': []}"
0,Jaw crush rock.,"{'sen_id': 519, 'sentence': 'Jaw crush rock.', 'predicted_mentions': []}"
0,Milk slam cup.,"{'sen_id': 520, 'sentence': 'Milk slam cup.', 'predicted_mentions': []}"
0,Rabbit hug smoke.,"{'sen_id': 521, 'sentence': 'Rabbit hug smoke.', 'predicted_mentions': [{'sentence_offset': [7, 10], 'trigger_words': 'hug', 'trigger_confidence': 0.6410825252532959, 'event_type': {'xpo_node': 'DWD_Q328703', 'name': 'hug', 'description': 'form of endearment, universal in human communities, in which two or more people put their arms around the neck, back, or waist of one another and hold each other closely'}, 'event_confidence': 0.9345716834068298}]}"
0,House eat man.,"{'sen_id': 522, 'sentence': 'House eat man.', 'predicted_mentions': [{'sentence_offset': [6, 9], 'trigger_words': 'eat', 'trigger_confidence': 0.7652183175086975, 'event_type': {'xpo_node': 'DWD_Q213449', 'name': 'eating', 'description': 'ingestion of food to provide for all organisms their nutritional or medicinal needs'}, 'event_confidence': 0.9050706028938293}]}"
0,Bug fish shark.,"{'sen_id': 523, 'sentence': 'Bug fish shark.', 'predicted_mentions': []}"
0,Ant drive car.,"{'sen_id': 524, 'sentence': 'Ant drive car.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'drive', 'trigger_confidence': 0.8615790605545044, 'event_type': {'xpo_node': 'DWD_Q628839', 'name': 'driving', 'description': 'use of horses to pull carriages'}, 'event_confidence': 0.9132888317108154}]}"
0,Ant hook stick.,"{'sen_id': 525, 'sentence': 'Ant hook stick.', 'predicted_mentions': []}"
1,Worker build school.,"{'sen_id': 526, 'sentence': 'Worker build school.', 'predicted_mentions': [{'sentence_offset': [7, 12], 'trigger_words': 'build', 'trigger_confidence': 0.8818178772926331, 'event_type': {'xpo_node': 'DWD_Q385378', 'name': 'construction', 'description': 'process that consists of the building or assembling of a building or infrastructure'}, 'event_confidence': 0.7989345788955688}]}"
0,Girl pluck truck.,"{'sen_id': 527, 'sentence': 'Girl pluck truck.', 'predicted_mentions': []}"
1,Student pack water.,"{'sen_id': 528, 'sentence': 'Student pack water.', 'predicted_mentions': []}"
1,Oil dampen house.,"{'sen_id': 529, 'sentence': 'Oil dampen house.', 'predicted_mentions': []}"
1,Wolf stomp chair.,"{'sen_id': 530, 'sentence': 'Wolf stomp chair.', 'predicted_mentions': []}"
1,Skyscraper crash laptop.,"{'sen_id': 531, 'sentence': 'Skyscraper crash laptop.', 'predicted_mentions': []}"
1,Bone fracture ice.,"{'sen_id': 532, 'sentence': 'Bone fracture ice.', 'predicted_mentions': []}"
1,Man grope stranger.,"{'sen_id': 533, 'sentence': 'Man grope stranger.', 'predicted_mentions': []}"
1,Car hurl truck.,"{'sen_id': 534, 'sentence': 'Car hurl truck.', 'predicted_mentions': []}"
0,Air dig mud.,"{'sen_id': 535, 'sentence': 'Air dig mud.', 'predicted_mentions': [{'sentence_offset': [4, 7], 'trigger_words': 'dig', 'trigger_confidence': 0.9606725573539734, 'event_type': {'xpo_node': 'DWD_Q4232202', 'name': 'digging', 'description': 'process of removing material from a solid surface'}, 'event_confidence': 0.9557437896728516}]}"
1,Elephant haul truck.,"{'sen_id': 536, 'sentence': 'Elephant haul truck.', 'predicted_mentions': []}"
0,Gorilla grab air.,"{'sen_id': 537, 'sentence': 'Gorilla grab air.', 'predicted_mentions': []}"
0,Wool freeze smoke.,"{'sen_id': 538, 'sentence': 'Wool freeze smoke.', 'predicted_mentions': [{'sentence_offset': [5, 11], 'trigger_words': 'freeze', 'trigger_confidence': 0.9385945200920105, 'event_type': {'xpo_node': 'DWD_Q108000', 'name': 'freezing', 'description': 'phase transition in which a liquid turns into a solid'}, 'event_confidence': 0.9599180817604065}]}"
0,Pillow tear shirt.,"{'sen_id': 539, 'sentence': 'Pillow tear shirt.', 'predicted_mentions': []}"
0,Sponge absorb sunlight.,"{'sen_id': 540, 'sentence': 'Sponge absorb sunlight.', 'predicted_mentions': [{'sentence_offset': [7, 13], 'trigger_words': 'absorb', 'trigger_confidence': 0.9791289567947388, 'event_type': {'xpo_node': 'DWD_Q1758948', 'name': 'absorption', 'description': 'transfer of sound energy into internal energy of the absorber'}, 'event_confidence': 0.9660500884056091}]}"
1,Barber pack book.,"{'sen_id': 541, 'sentence': 'Barber pack book.', 'predicted_mentions': []}"
0,Beak scratch oil.,"{'sen_id': 542, 'sentence': 'Beak scratch oil.', 'predicted_mentions': []}"
0,Boy punch oil.,"{'sen_id': 543, 'sentence': 'Boy punch oil.', 'predicted_mentions': []}"
1,Club crush egg.,"{'sen_id': 544, 'sentence': 'Club crush egg.', 'predicted_mentions': []}"
1,Saw mince meat.,"{'sen_id': 545, 'sentence': 'Saw mince meat.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'mince', 'trigger_confidence': 0.5800386071205139, 'event_type': {'xpo_node': 'DWD_Q17126748', 'name': 'mincing', 'description': 'food preparation technique in which ingredients are finely divided into uniform pieces'}, 'event_confidence': 0.8734155893325806}]}"
1,Man stomp spoon.,"{'sen_id': 546, 'sentence': 'Man stomp spoon.', 'predicted_mentions': []}"
0,Finger tap milk.,"{'sen_id': 547, 'sentence': 'Finger tap milk.', 'predicted_mentions': []}"
0,Police hold ship.,"{'sen_id': 548, 'sentence': 'Police hold ship.', 'predicted_mentions': [{'sentence_offset': [7, 11], 'trigger_words': 'hold', 'trigger_confidence': 0.5762527585029602, 'event_type': {'xpo_node': 'DWD_Q887540', 'name': 'boarding', 'description': 'transport'}, 'event_confidence': 0.8080411553382874}]}"
0,Boy punch smoke.,"{'sen_id': 549, 'sentence': 'Boy punch smoke.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'punch', 'trigger_confidence': 0.6816314458847046, 'event_type': {'xpo_node': 'DWD_Q643546', 'name': 'haze', 'description': 'atmospheric phenomenon in which dust, smoke, and other dry particulates obscure the clarity of the sky'}, 'event_confidence': 0.6229345798492432}]}"
0,Person grope fire.,"{'sen_id': 550, 'sentence': 'Person grope fire.', 'predicted_mentions': []}"
1,Baker bite cake.,"{'sen_id': 551, 'sentence': 'Baker bite cake.', 'predicted_mentions': []}"
0,Knife tear rock.,"{'sen_id': 552, 'sentence': 'Knife tear rock.', 'predicted_mentions': []}"
1,Elephant stomp girl.,"{'sen_id': 553, 'sentence': 'Elephant stomp girl.', 'predicted_mentions': []}"
0,Pebbles strike cloud.,"{'sen_id': 554, 'sentence': 'Pebbles strike cloud.', 'predicted_mentions': [{'sentence_offset': [8, 14], 'trigger_words': 'strike', 'trigger_confidence': 0.9559578895568848, 'event_type': {'xpo_node': 'DWD_Q49776', 'name': 'strike', 'description': 'work stoppage caused by the mass refusal of employees to work'}, 'event_confidence': 0.8897684812545776}]}"
1,Elephant tackle bus.,"{'sen_id': 555, 'sentence': 'Elephant tackle bus.', 'predicted_mentions': []}"
0,Bottle contain elephant.,"{'sen_id': 556, 'sentence': 'Bottle contain elephant.', 'predicted_mentions': [{'sentence_offset': [7, 14], 'trigger_words': 'contain', 'trigger_confidence': 0.9270838499069214, 'event_type': {'xpo_node': 'DWD_Q62069734', 'name': 'filling', 'description': 'process of adding contentsand making full'}, 'event_confidence': 0.9025963544845581}]}"
1,Ice freeze dog.,"{'sen_id': 557, 'sentence': 'Ice freeze dog.', 'predicted_mentions': [{'sentence_offset': [4, 10], 'trigger_words': 'freeze', 'trigger_confidence': 0.8227420449256897, 'event_type': {'xpo_node': 'DWD_Q108000', 'name': 'freezing', 'description': 'phase transition in which a liquid turns into a solid'}, 'event_confidence': 0.9677894115447998}]}"
1,Hand tap scooter.,"{'sen_id': 558, 'sentence': 'Hand tap scooter.', 'predicted_mentions': []}"
0,Cloud flatten cup.,"{'sen_id': 559, 'sentence': 'Cloud flatten cup.', 'predicted_mentions': [{'sentence_offset': [6, 13], 'trigger_words': 'flatten', 'trigger_confidence': 0.8444949984550476, 'event_type': {'xpo_node': 'DWD_Q160184', 'name': 'flatulence', 'description': 'bodily function of expelling intestinal gas out of the anus'}, 'event_confidence': 0.8035972714424133}]}"
1,Toe push basketball.,"{'sen_id': 560, 'sentence': 'Toe push basketball.', 'predicted_mentions': []}"
1,Glue attach note.,"{'sen_id': 561, 'sentence': 'Glue attach note.', 'predicted_mentions': []}"
1,Ac cool water.,"{'sen_id': 562, 'sentence': 'Ac cool water.', 'predicted_mentions': [{'sentence_offset': [3, 7], 'trigger_words': 'cool', 'trigger_confidence': 0.8654396533966064, 'event_type': {'xpo_node': 'DWD_Q687900', 'name': 'cool', 'description': 'property of one having composure or being admired'}, 'event_confidence': 0.8971937298774719}]}"
0,Dog steal elephant.,"{'sen_id': 563, 'sentence': 'Dog steal elephant.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'steal', 'trigger_confidence': 0.9587464928627014, 'event_type': {'xpo_node': 'DWD_Q2727213', 'name': 'theft', 'description': ""act of taking another's property without permission or consent""}, 'event_confidence': 0.9543503522872925}]}"
0,Knife slice vapor.,"{'sen_id': 564, 'sentence': 'Knife slice vapor.', 'predicted_mentions': []}"
0,Hand pierce worm.,"{'sen_id': 565, 'sentence': 'Hand pierce worm.', 'predicted_mentions': [{'sentence_offset': [5, 11], 'trigger_words': 'pierce', 'trigger_confidence': 0.8175814151763916, 'event_type': {'xpo_node': 'DWD_Q811596', 'name': 'canker', 'description': 'common name for a tree disease'}, 'event_confidence': 0.7895852327346802}]}"
0,Ant hug atom.,"{'sen_id': 566, 'sentence': 'Ant hug atom.', 'predicted_mentions': [{'sentence_offset': [4, 7], 'trigger_words': 'hug', 'trigger_confidence': 0.9060056209564209, 'event_type': {'xpo_node': 'DWD_Q328703', 'name': 'hug', 'description': 'form of endearment, universal in human communities, in which two or more people put their arms around the neck, back, or waist of one another and hold each other closely'}, 'event_confidence': 0.9383546113967896}]}"
1,Woman construct puzzle.,"{'sen_id': 567, 'sentence': 'Woman construct puzzle.', 'predicted_mentions': [{'sentence_offset': [6, 15], 'trigger_words': 'construct', 'trigger_confidence': 0.6913970112800598, 'event_type': {'xpo_node': 'DWD_Q1166625', 'name': 'mathematical_problem', 'description': 'problem that is amenable to being represented, analyzed, and possibly solved, with the methods of mathematics'}, 'event_confidence': 0.9036941528320312}]}"
0,Nail scratch air.,"{'sen_id': 568, 'sentence': 'Nail scratch air.', 'predicted_mentions': []}"
0,Pillow peel banana.,"{'sen_id': 569, 'sentence': 'Pillow peel banana.', 'predicted_mentions': []}"
0,Scissors etch water.,"{'sen_id': 570, 'sentence': 'Scissors etch water.', 'predicted_mentions': [{'sentence_offset': [9, 13], 'trigger_words': 'etch', 'trigger_confidence': 0.8739124536514282, 'event_type': {'xpo_node': 'DWD_Q47054', 'name': 'riddle', 'description': 'statement or question or phrase having a double or veiled meaning, put forth as a puzzle to be solved'}, 'event_confidence': 0.861663281917572}]}"
0,Smoke freeze water.,"{'sen_id': 571, 'sentence': 'Smoke freeze water.', 'predicted_mentions': [{'sentence_offset': [6, 12], 'trigger_words': 'freeze', 'trigger_confidence': 0.9700866341590881, 'event_type': {'xpo_node': 'DWD_Q108000', 'name': 'freezing', 'description': 'phase transition in which a liquid turns into a solid'}, 'event_confidence': 0.9148023128509521}]}"
1,Zebra kill dolphin.,"{'sen_id': 572, 'sentence': 'Zebra kill dolphin.', 'predicted_mentions': [{'sentence_offset': [6, 10], 'trigger_words': 'kill', 'trigger_confidence': 0.9719516038894653, 'event_type': {'xpo_node': 'DWD_Q844482', 'name': 'killing', 'description': 'act of killing a living being'}, 'event_confidence': 0.9746306538581848}]}"
0,Paper sever dough.,"{'sen_id': 573, 'sentence': 'Paper sever dough.', 'predicted_mentions': []}"
1,Finger tick cat.,"{'sen_id': 574, 'sentence': 'Finger tick cat.', 'predicted_mentions': []}"
1,Man grab grape.,"{'sen_id': 575, 'sentence': 'Man grab grape.', 'predicted_mentions': []}"
0,Gas draw illustration.,"{'sen_id': 576, 'sentence': 'Gas draw illustration.', 'predicted_mentions': [{'sentence_offset': [9, 21], 'trigger_words': 'illustration', 'trigger_confidence': 0.5250112414360046, 'event_type': {'xpo_node': 'DWD_Q21550668', 'name': 'illustration', 'description': 'process of providing drawings or other pictures intended to elucidate a description, story, or other written material'}, 'event_confidence': 0.9726841449737549}]}"
0,Elephant enter bowl.,"{'sen_id': 577, 'sentence': 'Elephant enter bowl.', 'predicted_mentions': [{'sentence_offset': [9, 14], 'trigger_words': 'enter', 'trigger_confidence': 0.6749018430709839, 'event_type': {'xpo_node': 'DWD_Q83745292', 'name': 'entrance', 'description': 'motion from outside to inside of a location'}, 'event_confidence': 0.962080717086792}]}"
0,Cat breed cow.,"{'sen_id': 578, 'sentence': 'Cat breed cow.', 'predicted_mentions': [{'sentence_offset': [4, 9], 'trigger_words': 'breed', 'trigger_confidence': 0.7392959594726562, 'event_type': {'xpo_node': 'DWD_Q222958', 'name': 'grafting', 'description': 'horticultural technique whereby tissues of plants are joined so as to continue their growth together'}, 'event_confidence': 0.6872734427452087}]}"
0,Dog burn ham.,"{'sen_id': 579, 'sentence': 'Dog burn ham.', 'predicted_mentions': [{'sentence_offset': [4, 8], 'trigger_words': 'burn', 'trigger_confidence': 0.8104299306869507, 'event_type': {'xpo_node': 'DWD_Q168983', 'name': 'conflagration', 'description': 'large and destructive fire that threatens human life, animal life, health, and/or property'}, 'event_confidence': 0.7975361943244934}]}"
